usage_id,customer_id,subscription_id,avg_watch_hours_per_day,sessions_per_week,last_login_days_ago,content_type_preference,completion_rate_pct,peak_usage_time
U03232,C2618,S03232,4.81,14,3,Documentary,95.18,Evening
U03233,C2618,S03233,5.39,6,7,Kids,64.61,Afternoon
U03234,C2619,S03234,1.11,4,19,News,45.49,Morning
U03235,C2620,S03235,1.07,5,19,Bollywood,53.02,Night
U03236,C2621,S03236,0.89,3,51,News,39.34,Evening
U03237,C2621,S03237,0.37,1,67,Sports,43.9,Night
U03238,C2622,S03238,1.99,10,3,Kids,84.89,Evening
U03239,C2623,S03239,1.6,10,0,Documentary,65.74,Afternoon
U03240,C2624,S03240,5.06,5,12,Bollywood,73.81,Afternoon
U03241,C2625,S03241,0.41,3,88,News,50.63,Afternoon
U03242,C2625,S03242,1.06,4,70,News,32.56,Morning
U03243,C2626,S03243,2.4,3,71,Kids,34.8,Night
U03244,C2626,S03244,4.77,11,6,News,74.05,Night
U03245,C2627,S03245,2.32,4,75,Sports,32.27,Night
U03246,C2628,S03246,0.83,4,46,News,22.76,Afternoon
U03247,C2629,S03247,1.6,5,4,News,85.55,Night
U03248,C2629,S03248,-1.72,5,53,Documentary,17.18,Night
U03249,C2630,S03249,2.37,12,5,Kids,70.54,Night
U03250,C2631,S03250,2.46,3,36,Bollywood,35.69,Evening
U03251,C2631,S03251,1.04,3,27,Regional Cinema,33.55,Morning
U03252,C2632,S03252,3.7,15,7,Web Series,96.46,Night
U03253,C2633,S03253,-0.68,4,69,Documentary,51.78,Afternoon
U03254,C2634,S03254,-2.02,5,5,News,83.56,Night
U03255,C2635,S03255,5.47,11,12,Regional Cinema,67.37,Evening
U03256,C2636,S03256,1.83,14,7,Bollywood,72.46,Night
U03257,C2637,S03257,4.12,14,12,Kids,67.29,Afternoon
U03258,C2638,S03258,3.76,6,8,Web Series,92.87,Evening
U03259,C2639,S03259,2.84,9,5,Sports,63.35,Night
U03260,C2639,S03260,0.66,2,36,News,46.71,Afternoon
U03261,C2640,S03261,4.67,,13,Regional Cinema,82.29,Evening
U03262,C2641,S03262,0.73,3,70,Kids,37.17,Night
U03263,C2642,S03263,2.17,1,83,Sports,54.07,Night
U03264,C2643,S03264,0.67,3,37,Bollywood,54.18,Night
U03265,C2644,S03265,0.43,5,18,Bollywood,19.98,Evening
U03266,C2645,S03266,1.95,4,34,Web Series,29.9,Morning
U03267,C2645,S03267,2.64,7,9,Bollywood,85.83,Afternoon
U03268,C2646,S03268,-1.08,12,1,Kids,64.65,Evening
U03269,C2647,S03269,0.45,2,15,News,41.56,Night
U03270,C2648,S03270,1.64,5,76,Web Series,47.86,Evening
U03271,C2649,S03271,2.41,13,0,Kids,94.72,Morning
U03272,C2650,S03272,0.91,3,65,Kids,18.2,Night
U03273,C2651,S03273,1.65,10,9,Sports,89.75,Afternoon
U03274,C2652,S03274,2.16,2,76,Regional Cinema,25.49,Afternoon
U03275,C2653,S03275,1.34,4,78,Documentary,15.59,Morning
U03276,C2654,S03276,0.67,1,40,Regional Cinema,40.79,Evening
U03277,C2655,S03277,3.87,14,5,Web Series,79.26,Night
U03278,C2656,S03278,1.87,4,23,Bollywood,50.48,Evening
U03279,C2657,S03279,1.02,,16,Documentary,34.29,Evening
U03280,C2658,S03280,2.62,12,12,Documentary,63.91,Evening
U03281,C2658,S03281,2.07,7,2,Web Series,71.13,Afternoon
U03282,C2659,S03282,2.27,10,7,Kids,59.69,Morning
U03283,C2660,S03283,0.95,5,50,Documentary,35.89,Morning
U03284,C2661,S03284,2.03,9,11,Kids,70.34,Afternoon
U03285,C2662,S03285,4.87,15,7,Sports,93.25,Morning
U03286,C2663,S03286,0.68,5,71,Web Series,37.88,Afternoon
U03287,C2664,S03287,2.37,9,4,News,95.26,Evening
U03288,C2664,S03288,2.81,11,9,Web Series,72.85,Night
U03289,C2665,S03289,4.54,4,13,Sports,58.74,Night
U03290,C2666,S03290,1.81,5,10,News,79.48,Afternoon
U03291,C2667,S03291,2.65,12,8,Documentary,67.22,Morning
U03292,C2668,S03292,2.78,7,7,Regional Cinema,87.08,Evening
U03293,C2669,S03293,5.28,8,3,Regional Cinema,59.24,Evening
U03294,C2670,S03294,5.4,6,2,Kids,95.38,Afternoon
U03295,C2671,S03295,0.36,5,23,Web Series,,Night
U03296,C2672,S03296,3.54,9,4,Bollywood,61.0,Morning
U03297,C2673,S03297,2.07,2,54,Regional Cinema,39.81,Afternoon
U03298,C2674,S03298,0.6,4,58,Documentary,20.06,Night
U03299,C2675,S03299,2.27,4,89,Documentary,46.32,Evening
U03300,C2676,S03300,4.1,5,0,Sports,68.36,Afternoon
U03301,C2677,S03301,4.92,8,11,News,57.3,Afternoon
U03302,C2677,S03302,1.66,,36,Web Series,47.23,Evening
U03303,C2678,S03303,3.94,4,2,Sports,87.87,Evening
U03304,C2679,S03304,2.01,8,3,Regional Cinema,72.63,Morning
U03305,C2680,S03305,3.13,10,8,News,90.74,Night
U03306,C2681,S03306,3.64,10,13,Regional Cinema,60.7,Morning
U03307,C2681,S03307,0.72,1,75,Regional Cinema,22.1,Evening
U03308,C2682,S03308,1.69,1,36,Documentary,17.44,Evening
U03309,C2683,S03309,2.2,4,1,Bollywood,87.77,Morning
U03310,C2683,S03310,4.58,15,5,Bollywood,84.5,Afternoon
U03311,C2684,S03311,1.84,5,81,Web Series,24.03,Afternoon
U03312,C2684,S03312,1.91,3,46,Sports,52.34,Night
U03313,C2685,S03313,5.18,15,8,Web Series,75.46,Night
U03314,C2685,S03314,2.36,5,16,News,20.42,Morning
U03315,C2686,S03315,0.89,3,34,Documentary,44.2,Afternoon
U03316,C2687,S03316,0.57,4,16,Documentary,21.83,Evening
U03317,C2688,S03317,3.62,8,1,Documentary,89.34,Night
U03318,C2689,S03318,1.08,3,40,Kids,42.97,Afternoon
U03319,C2689,S03319,0.94,4,71,Documentary,27.27,Night
U03320,C2690,S03320,4.91,15,2,Regional Cinema,59.49,Evening
U03321,C2691,S03321,4.2,10,9,Web Series,79.98,Night
U03322,C2692,S03322,1.58,2,48,Kids,23.28,Evening
U03323,C2692,S03323,1.93,5,65,Regional Cinema,22.4,Evening
U03324,C2693,S03324,3.3,8,9,Sports,86.53,Morning
U03325,C2693,S03325,4.79,12,13,Regional Cinema,65.02,Afternoon
U03326,C2694,S03326,1.26,4,77,News,52.59,Night
U03327,C2695,S03327,5.06,12,7,Regional Cinema,96.74,Morning
U03328,C2696,S03328,4.37,12,9,News,89.04,Night
U03329,C2697,S03329,1.62,15,6,Bollywood,76.05,Morning
U03330,C2698,S03330,3.43,15,1,Web Series,81.87,Evening
U03331,C2698,S03331,0.39,2,81,News,33.16,Afternoon
U03332,C2699,S03332,4.28,10,1,Regional Cinema,92.61,Evening
U03333,C2700,S03333,1.72,8,3,Sports,71.52,Evening
U03334,C2700,S03334,1.23,4,25,News,44.05,Night
U03335,C2701,S03335,4.89,10,12,Bollywood,88.88,Afternoon
U03336,C2702,S03336,2.03,5,44,Web Series,17.07,Night
U03337,C2703,S03337,1.21,3,76,Bollywood,26.73,Afternoon
U03338,C2704,S03338,4.6,12,6,News,58.57,Evening
U03339,C2705,S03339,3.26,12,12,Regional Cinema,62.34,Night
U03340,C2706,S03340,4.91,9,7,Regional Cinema,78.55,Night
U03341,C2707,S03341,2.43,5,16,News,15.28,Morning
U03342,C2708,S03342,1.38,5,81,Kids,,Morning
U03343,C2709,S03343,0.55,2,50,Bollywood,49.68,Morning
U03344,C2710,S03344,1.66,4,48,Sports,27.95,Evening
U03345,C2711,S03345,1.7,5,31,Documentary,51.39,Evening
U03346,C2711,S03346,1.82,7,8,Bollywood,55.71,Evening
U03347,C2712,S03347,0.32,5,24,Bollywood,40.42,Night
U03348,C2713,S03348,5.11,7,6,Kids,66.75,Afternoon
U03349,C2713,S03349,0.7,1,55,News,50.67,Afternoon
U03350,C2714,S03350,1.31,3,80,Bollywood,18.3,Evening
U03351,C2714,S03351,1.35,3,62,News,18.01,Evening
U03352,C2715,S03352,1.92,4,55,Kids,35.43,Morning
U03353,C2716,S03353,2.77,14,9,Documentary,64.54,Night
U03354,C2717,S03354,2.2,2,69,Web Series,50.06,Afternoon
U03355,C2718,S03355,5.15,8,0,Sports,95.5,Night
U03356,C2719,S03356,0.77,3,16,Documentary,44.91,Afternoon
U03357,C2720,S03357,1.85,8,5,Kids,63.72,Morning
U03358,C2721,S03358,1.09,1,83,Regional Cinema,18.64,Night
U03359,C2721,S03359,-2.89,12,4,Documentary,62.45,Afternoon
U03360,C2722,S03360,2.28,9,7,Documentary,73.74,Afternoon
U03361,C2723,S03361,4.7,13,3,Documentary,79.15,Evening
U03362,C2723,S03362,2.49,,40,Documentary,27.13,Afternoon
U03363,C2724,S03363,1.81,14,2,Documentary,76.34,Night
U03364,C2725,S03364,2.37,2,60,Sports,16.96,Night
U03365,C2726,S03365,1.85,8,11,Kids,65.75,Evening
U03366,C2726,S03366,0.35,,66,Documentary,54.96,Night
U03367,C2727,S03367,2.19,1,66,Sports,49.91,Morning
U03368,C2728,S03368,0.42,4,33,Bollywood,31.78,Morning
U03369,C2728,S03369,2.14,1,87,Kids,43.83,Night
U03370,C2729,S03370,2.67,6,4,News,62.08,Night
U03371,C2729,S03371,3.19,15,9,Sports,81.77,Evening
U03372,C2730,S03372,1.72,5,10,Web Series,71.77,Morning
U03373,C2731,S03373,2.26,2,37,Kids,25.42,Evening
U03374,C2732,S03374,0.74,2,35,Documentary,18.6,Morning
U03375,C2733,S03375,4.66,12,5,Documentary,60.7,Night
U03376,C2734,S03376,1.78,1,72,Regional Cinema,45.9,Afternoon
U03377,C2735,S03377,2.31,4,79,News,29.4,Afternoon
U03378,C2736,S03378,1.51,4,4,Bollywood,81.02,Evening
U03379,C2737,S03379,5.06,11,6,Bollywood,83.92,Evening
U03380,C2737,S03380,1.56,5,44,Bollywood,24.1,Evening
U03381,C2738,S03381,1.69,4,13,Web Series,77.46,Night
U03382,C2739,S03382,1.86,2,77,Documentary,28.3,Night
U03383,C2739,S03383,0.85,3,48,Web Series,44.41,Morning
U03384,C2740,S03384,0.51,2,46,Regional Cinema,35.09,Evening
U03385,C2741,S03385,0.78,1,67,Documentary,33.07,Morning
U03386,C2742,S03386,3.73,9,4,Kids,65.25,Evening
U03387,C2743,S03387,1.97,4,52,Kids,44.81,Night
U03388,C2744,S03388,1.12,,69,Sports,43.48,Afternoon
U03389,C2745,S03389,1.69,5,83,Sports,27.55,Night
U03390,C2745,S03390,0.55,2,27,Documentary,48.01,Night
U03391,C2746,S03391,1.71,7,4,News,96.13,Afternoon
U03392,C2747,S03392,3.82,14,13,News,87.57,Night
U03393,C2748,S03393,3.85,5,11,Kids,81.86,Morning
U03394,C2748,S03394,2.22,12,7,Sports,55.56,Afternoon
U03395,C2749,S03395,3.14,6,11,Sports,85.46,Night
U03396,C2750,S03396,1.68,7,12,Kids,59.18,Evening
U03397,C2751,S03397,1.69,1,45,Regional Cinema,30.28,Afternoon
U03398,C2752,S03398,2.68,12,5,Bollywood,72.74,Night
U03399,C2753,S03399,2.82,14,2,Documentary,68.39,Evening
U03400,C2753,S03400,3.66,4,10,News,64.6,Evening
U03401,C2754,S03401,0.9,4,32,Web Series,41.82,Afternoon
U03402,C2755,S03402,1.72,5,8,Sports,83.43,Morning
U03403,C2756,S03403,0.68,2,90,Bollywood,42.75,Afternoon
U03404,C2757,S03404,1.53,8,13,Regional Cinema,61.58,Morning
U03405,C2757,S03405,1.63,4,82,News,43.92,Afternoon
U03406,C2758,S03406,3.96,10,3,Documentary,62.7,Night
U03407,C2759,S03407,5.09,14,2,News,94.43,Morning
U03408,C2760,S03408,0.8,5,79,Sports,27.61,Evening
U03409,C2761,S03409,-0.68,11,12,Regional Cinema,58.54,Evening
U03410,C2762,S03410,0.81,5,51,Documentary,29.28,Evening
U03411,C2763,S03411,4.52,12,5,News,76.54,Evening
U03412,C2764,S03412,1.34,5,86,Web Series,52.71,Afternoon
U03413,C2765,S03413,5.0,10,8,Regional Cinema,85.48,Night
U03414,C2765,S03414,5.0,14,0,Sports,87.18,Afternoon
U03415,C2766,S03415,4.56,7,13,Documentary,79.81,Evening
U03416,C2767,S03416,3.59,15,11,Web Series,70.68,Morning
U03417,C2768,S03417,0.88,1,28,Kids,31.07,Afternoon
U03418,C2769,S03418,1.68,4,4,Regional Cinema,81.84,Morning
U03419,C2770,S03419,3.76,6,9,News,60.88,Evening
U03420,C2770,S03420,1.05,5,52,Regional Cinema,39.56,Morning
U03421,C2771,S03421,4.41,9,9,News,63.19,Morning
U03422,C2771,S03422,0.37,5,25,Sports,51.78,Evening
U03423,C2772,S03423,1.68,5,11,Regional Cinema,81.16,Evening
U03424,C2772,S03424,2.03,13,2,Regional Cinema,58.51,Morning
U03425,C2773,S03425,0.57,5,49,Kids,46.82,Evening
U03426,C2774,S03426,4.83,7,11,Documentary,83.61,Night
U03427,C2775,S03427,0.78,2,20,Documentary,46.13,Evening
U03428,C2776,S03428,5.47,11,7,Web Series,90.52,Afternoon
U03429,C2777,S03429,1.38,4,88,Kids,45.31,Evening
U03430,C2778,S03430,3.88,15,1,Kids,59.99,Evening
U03431,C2779,S03431,1.55,10,0,Web Series,57.22,Night
U03432,C2780,S03432,2.22,3,67,Web Series,15.76,Night
U03433,C2781,S03433,4.05,8,10,News,70.51,Afternoon
U03434,C2782,S03434,2.65,12,4,Sports,82.72,Evening
U03435,C2783,S03435,0.58,5,21,Bollywood,33.42,Afternoon
U03436,C2784,S03436,0.36,3,67,Web Series,20.57,Afternoon
U03437,C2785,S03437,1.82,5,49,News,50.13,Evening
U03438,C2786,S03438,1.23,5,52,Bollywood,39.45,Evening
U03439,C2787,S03439,0.34,5,34,Regional Cinema,30.76,Afternoon
U03440,C2788,S03440,1.39,4,73,Bollywood,27.91,Night
U03441,C2788,S03441,4.8,15,13,Documentary,77.07,Night
U03442,C2789,S03442,0.53,3,74,Documentary,45.76,Morning
U03443,C2790,S03443,3.1,,5,News,70.66,Evening
U03444,C2791,S03444,0.92,5,88,Bollywood,54.09,Afternoon
U03445,C2792,S03445,1.12,3,83,Regional Cinema,41.69,Night
U03446,C2793,S03446,1.84,9,12,Web Series,59.78,Night
U03447,C2794,S03447,5.41,5,12,Web Series,83.9,Evening
U03448,C2795,S03448,2.49,7,1,Regional Cinema,96.04,Morning
U03449,C2796,S03449,2.98,5,7,Regional Cinema,95.35,Evening
U03450,C2796,S03450,1.19,5,28,Bollywood,51.33,Evening
U03451,C2797,S03451,1.59,1,72,Kids,35.03,Evening
U03452,C2798,S03452,1.41,5,70,Sports,51.2,Morning
U03453,C2798,S03453,2.44,10,1,Bollywood,64.34,Evening
U03454,C2799,S03454,2.98,10,3,Kids,55.37,Night
U03455,C2800,S03455,1.86,13,8,Documentary,79.99,Night
U03456,C2800,S03456,2.27,5,43,News,22.2,Morning
U03457,C2801,S03457,3.49,6,2,Kids,60.97,Evening
U03458,C2802,S03458,1.86,5,52,Kids,27.08,Night
U03459,C2802,S03459,1.7,14,8,Regional Cinema,95.0,Evening
U03460,C2803,S03460,2.4,11,4,Bollywood,86.77,Morning
U03461,C2803,S03461,2.28,7,9,Kids,86.09,Night
U03462,C2804,S03462,4.01,9,7,Kids,83.64,Morning
U03463,C2805,S03463,4.62,4,6,Kids,77.05,Afternoon
U03464,C2805,S03464,1.68,11,7,Web Series,95.26,Night
U03465,C2806,S03465,5.15,9,2,Sports,85.08,Afternoon
U03466,C2807,S03466,2.14,4,42,Documentary,46.52,Afternoon
U03467,C2808,S03467,1.69,1,28,Sports,39.48,Morning
U03468,C2809,S03468,3.0,11,12,Documentary,67.07,Afternoon
U03469,C2810,S03469,2.79,13,3,News,89.59,Morning
U03470,C2811,S03470,2.99,6,5,Web Series,95.26,Morning
U03471,C2812,S03471,4.59,6,8,Regional Cinema,87.55,Afternoon
U03472,C2813,S03472,1.28,4,31,Sports,35.13,Night
U03473,C2813,S03473,2.01,2,40,Kids,21.11,Night
U03474,C2814,S03474,1.49,4,74,Bollywood,31.11,Morning
U03475,C2815,S03475,1.37,3,51,Kids,54.0,Morning
U03476,C2816,S03476,4.28,15,4,News,,Afternoon
U03477,C2817,S03477,1.8,1,25,Sports,31.18,Morning
U03478,C2818,S03478,1.9,1,56,News,42.56,Afternoon
U03479,C2819,S03479,1.6,7,3,Kids,76.67,Morning
U03480,C2820,S03480,3.18,12,2,Web Series,69.79,Afternoon
U03481,C2821,S03481,1.42,1,56,Bollywood,19.52,Morning
U03482,C2822,S03482,5.48,8,4,Regional Cinema,88.23,Morning
U03483,C2822,S03483,0.89,3,19,Regional Cinema,34.3,Evening
U03484,C2823,S03484,0.92,4,72,Documentary,51.36,Night
U03485,C2823,S03485,3.79,5,7,News,94.26,Night
U03486,C2824,S03486,0.46,5,63,Bollywood,37.83,Afternoon
U03487,C2825,S03487,4.91,8,3,News,,Afternoon
U03488,C2826,S03488,3.39,14,8,Documentary,76.82,Night
U03489,C2827,S03489,4.11,7,12,Kids,71.41,Evening
U03490,C2827,S03490,5.45,6,9,Documentary,80.38,Afternoon
U03491,C2828,S03491,0.53,2,26,Documentary,45.21,Evening
U03492,C2829,S03492,2.95,14,12,Bollywood,90.41,Night
U03493,C2829,S03493,1.79,4,46,Documentary,38.92,Night
U03494,C2830,S03494,5.47,4,12,Regional Cinema,60.39,Afternoon
U03495,C2831,S03495,4.32,9,11,Bollywood,75.73,Evening
U03496,C2832,S03496,5.05,13,7,News,76.76,Night
U03497,C2832,S03497,2.37,10,7,Documentary,81.04,Afternoon
U03498,C2833,S03498,3.89,7,12,News,91.26,Morning
U03499,C2833,S03499,0.71,2,16,Documentary,33.38,Afternoon
U03500,C2834,S03500,0.63,1,17,Web Series,29.11,Afternoon
U03501,C2835,S03501,2.29,5,89,Documentary,18.13,Afternoon
U03502,C2836,S03502,0.37,5,22,Regional Cinema,33.83,Night
U03503,C2837,S03503,4.96,8,6,Regional Cinema,60.77,Afternoon
U03504,C2837,S03504,0.58,5,16,Documentary,32.58,Night
U03505,C2838,S03505,1.07,2,67,Sports,36.77,Evening
U03506,C2839,S03506,3.67,12,12,Regional Cinema,85.53,Evening
U03507,C2839,S03507,3.75,4,0,Sports,60.76,Afternoon
U03508,C2840,S03508,0.47,2,57,Bollywood,26.75,Evening
U03509,C2841,S03509,2.02,15,11,Documentary,63.14,Morning
U03510,C2842,S03510,0.94,3,49,Web Series,40.64,Afternoon
U03511,C2843,S03511,0.84,4,87,Web Series,30.96,Morning
U03512,C2844,S03512,2.4,15,4,Web Series,68.35,Afternoon
U03513,C2845,S03513,2.01,,1,Sports,84.2,Night
U03514,C2845,S03514,1.72,1,37,Regional Cinema,44.93,Night
U03515,C2846,S03515,0.78,1,55,News,34.08,Afternoon
U03516,C2847,S03516,2.44,14,6,Kids,88.33,Afternoon
U03517,C2848,S03517,1.92,15,0,Bollywood,64.77,Afternoon
U03518,C2848,S03518,3.83,15,1,Bollywood,74.79,Afternoon
U03519,C2849,S03519,1.82,2,30,Documentary,42.77,Afternoon
U03520,C2850,S03520,2.13,13,1,Regional Cinema,93.13,Night
U03521,C2851,S03521,4.86,9,12,Bollywood,60.08,Afternoon
U03522,C2852,S03522,5.16,5,6,Web Series,86.06,Night
U03523,C2853,S03523,-0.78,15,11,Bollywood,95.38,Afternoon
U03524,C2854,S03524,1.24,5,19,Web Series,30.95,Evening
U03525,C2854,S03525,1.66,9,13,Web Series,57.68,Afternoon
U03526,C2855,S03526,3.04,9,3,Documentary,88.42,Morning
U03527,C2856,S03527,2.08,14,6,News,79.78,Morning
U03528,C2857,S03528,1.2,2,87,Sports,47.47,Evening
U03529,C2858,S03529,2.15,2,33,Web Series,34.29,Morning
U03530,C2859,S03530,0.89,2,66,Regional Cinema,24.24,Morning
U03531,C2860,S03531,5.45,7,4,Bollywood,76.08,Morning
U03532,C2860,S03532,4.87,12,11,News,96.24,Morning
U03533,C2861,S03533,1.75,5,65,Bollywood,27.45,Morning
U03534,C2861,S03534,0.3,2,42,Documentary,36.83,Night
U03535,C2862,S03535,4.67,6,3,Documentary,64.52,Morning
U03536,C2863,S03536,0.47,5,29,Web Series,46.4,Evening
U03537,C2863,S03537,1.45,5,77,Kids,40.27,Morning
U03538,C2864,S03538,3.2,12,6,Bollywood,59.78,Afternoon
U03539,C2865,S03539,1.87,2,59,Web Series,19.07,Night
U03540,C2866,S03540,3.69,7,5,Sports,89.58,Evening
U03541,C2867,S03541,1.85,4,60,News,21.12,Night
U03542,C2868,S03542,0.76,5,49,Kids,19.88,Morning
U03543,C2869,S03543,-0.13,5,78,Documentary,44.89,Night
U03544,C2869,S03544,4.52,12,9,News,,Morning
U03545,C2870,S03545,2.29,4,41,Sports,30.97,Afternoon
U03546,C2871,S03546,2.71,10,3,Regional Cinema,65.47,Afternoon
U03547,C2872,S03547,2.75,8,3,Regional Cinema,94.08,Afternoon
U03548,C2873,S03548,2.0,3,54,Web Series,48.2,Night
U03549,C2874,S03549,2.15,,13,Sports,85.09,Afternoon
U03550,C2875,S03550,4.71,14,10,Kids,56.58,Morning
U03551,C2876,S03551,0.41,1,66,Regional Cinema,20.25,Evening
U03552,C2877,S03552,4.83,,11,Sports,92.92,Morning
U03553,C2878,S03553,0.65,3,40,Documentary,26.42,Night
U03554,C2879,S03554,2.24,8,4,Sports,71.96,Evening
U03555,C2879,S03555,1.52,2,59,Documentary,15.02,Night
U03556,C2880,S03556,-0.19,1,23,Bollywood,41.81,Night
U03557,C2881,S03557,1.31,2,37,Regional Cinema,36.12,Morning
U03558,C2882,S03558,5.01,14,0,Sports,64.21,Night
U03559,C2883,S03559,1.49,4,34,Documentary,20.47,Evening
U03560,C2883,S03560,2.9,11,9,Kids,67.06,Night
U03561,C2884,S03561,0.3,3,68,Regional Cinema,32.56,Evening
U03562,C2884,S03562,4.52,13,7,Web Series,76.08,Morning
U03563,C2885,S03563,1.71,14,1,Documentary,93.09,Morning
U03564,C2886,S03564,2.19,7,6,Sports,71.38,Morning
U03565,C2886,S03565,1.91,7,10,Documentary,59.92,Night
U03566,C2887,S03566,2.99,12,3,Kids,75.71,Night
U03567,C2888,S03567,0.32,2,37,News,44.6,Afternoon
U03568,C2889,S03568,2.17,9,2,Kids,89.82,Evening
U03569,C2890,S03569,5.34,9,6,Documentary,84.5,Afternoon
U03570,C2891,S03570,1.53,10,3,News,86.54,Night
U03571,C2892,S03571,2.25,8,5,Documentary,93.08,Morning
U03572,C2893,S03572,4.76,10,10,Web Series,,Evening
U03573,C2894,S03573,0.35,1,58,Kids,18.0,Evening
U03574,C2895,S03574,1.41,2,85,Web Series,28.07,Afternoon
U03575,C2896,S03575,0.44,1,84,Sports,54.92,Morning
U03576,C2897,S03576,2.22,2,16,Bollywood,51.84,Morning
U03577,C2898,S03577,2.75,9,2,Kids,93.73,Evening
U03578,C2899,S03578,2.68,15,4,Web Series,62.27,Afternoon
U03579,C2900,S03579,3.52,10,5,Kids,75.61,Night
U03580,C2901,S03580,3.06,10,6,Web Series,56.04,Evening
U03581,C2902,S03581,3.05,13,10,Sports,64.55,Evening
U03582,C2903,S03582,1.23,3,25,Bollywood,39.64,Night
U03583,C2904,S03583,1.88,3,24,Kids,43.88,Afternoon
U03584,C2904,S03584,2.61,11,11,Kids,73.73,Morning
U03585,C2905,S03585,5.26,15,8,Regional Cinema,74.43,Morning
U03586,C2906,S03586,1.67,12,10,News,58.7,Afternoon
U03587,C2907,S03587,0.5,1,45,Regional Cinema,34.15,Morning
U03588,C2908,S03588,0.31,2,19,Web Series,20.98,Morning
U03589,C2909,S03589,0.54,4,88,Kids,48.88,Morning
U03590,C2909,S03590,0.73,2,69,Regional Cinema,33.95,Morning
U03591,C2910,S03591,2.26,14,9,Kids,72.91,Morning
U03592,C2910,S03592,4.45,14,11,Regional Cinema,65.62,Afternoon
U03593,C2911,S03593,1.22,2,79,News,45.69,Afternoon
U03594,C2912,S03594,4.37,5,4,Web Series,69.6,Morning
U03595,C2913,S03595,2.19,6,10,Bollywood,,Night
U03596,C2914,S03596,4.63,15,5,Kids,90.55,Evening
U03597,C2915,S03597,4.89,12,6,Sports,84.5,Night
U03598,C2916,S03598,1.65,4,32,News,38.06,Morning
U03599,C2917,S03599,0.3,5,83,Sports,30.07,Evening
U03600,C2918,S03600,2.23,2,61,Bollywood,15.65,Evening
U03601,C2919,S03601,2.11,5,55,Sports,33.78,Morning
U03602,C2920,S03602,4.54,11,7,Sports,92.34,Afternoon
U03603,C2921,S03603,0.32,1,89,Regional Cinema,19.77,Morning
U03604,C2922,S03604,4.7,15,2,Regional Cinema,77.44,Afternoon
U03605,C2923,S03605,1.11,1,36,Kids,54.84,Night
U03606,C2923,S03606,3.89,14,8,Sports,92.11,Afternoon
U03607,C2924,S03607,1.42,5,39,Kids,39.2,Afternoon
U03608,C2925,S03608,-1.24,3,47,Kids,17.95,Afternoon
U03609,C2925,S03609,0.91,3,27,Regional Cinema,46.01,Morning
U03610,C2926,S03610,2.08,2,18,Web Series,40.31,Night
U03611,C2927,S03611,3.52,10,11,Web Series,69.2,Evening
U03612,C2928,S03612,1.86,5,68,Bollywood,47.59,Night
U03613,C2928,S03613,1.88,4,34,Regional Cinema,34.9,Evening
U03614,C2929,S03614,1.36,4,81,Kids,27.12,Evening
U03615,C2930,S03615,3.42,15,1,Web Series,64.76,Morning
U03616,C2931,S03616,2.62,8,3,Sports,72.38,Evening
U03617,C2932,S03617,2.27,,13,Regional Cinema,63.35,Morning
U03618,C2933,S03618,1.76,8,11,News,64.05,Night
U03619,C2933,S03619,-1.74,12,9,Regional Cinema,95.91,Night
U03620,C2934,S03620,0.72,4,33,Sports,28.46,Morning
U03621,C2935,S03621,1.82,1,69,Regional Cinema,25.13,Afternoon
U03622,C2935,S03622,1.57,6,10,Sports,,Night
U03623,C2936,S03623,1.67,2,88,Web Series,15.83,Afternoon
U03624,C2937,S03624,2.33,3,72,News,30.24,Night
U03625,C2937,S03625,2.31,13,4,Web Series,84.05,Afternoon
U03626,C2938,S03626,3.71,14,7,News,65.48,Morning
U03627,C2938,S03627,2.2,3,56,Kids,27.11,Night
U03628,C2939,S03628,0.66,1,35,Sports,40.34,Morning
U03629,C2940,S03629,2.26,1,55,Documentary,30.92,Afternoon
U03630,C2941,S03630,0.61,3,32,Kids,48.83,Afternoon
U03631,C2942,S03631,-2.57,14,0,Regional Cinema,67.94,Evening
U03632,C2943,S03632,3.17,12,11,Kids,57.61,Morning
U03633,C2943,S03633,2.87,12,11,Regional Cinema,60.88,Night
U03634,C2944,S03634,3.98,8,11,Documentary,91.79,Night
U03635,C2945,S03635,2.34,7,11,Regional Cinema,89.54,Morning
U03636,C2946,S03636,5.0,6,11,Bollywood,59.88,Morning
U03637,C2947,S03637,1.84,1,88,News,25.64,Night
U03638,C2948,S03638,2.06,9,7,Sports,92.4,Night
U03639,C2948,S03639,4.26,12,6,Kids,60.33,Morning
U03640,C2949,S03640,2.04,1,75,Documentary,32.39,Evening
U03641,C2950,S03641,3.46,10,7,Bollywood,67.02,Afternoon
U03642,C2950,S03642,4.67,10,0,News,95.7,Morning
