subscription_id,customer_id,plan_id,start_date,end_date,tenure_months,renewal_count,churn_flag,churn_reason
S03193,C2588,P004,2024-01-08,2024-05-07,4,0,0,
S03194,C2589,P002,2024-03-06,2024-07-04,4,0,0,
S03195,C2590,P002,2024-09-04,2024-10-04,1,0,1,No new content added
S03196,C2590,P002,2024-11-03,2024-12-03,1,1,1,Poor customer support
S03197,C2591,P002,2024-07-31,2024-12-28,5,0,1,Switched to free platform
S03198,C2592,P003,2023-02-21,2023-12-18,10,0,1,Poor regional content
S03199,C2593,P001,2024-09-20,2024-10-20,1,0,1,High subscription price
S03200,C2593,P004,2024-11-01,2024-12-01,1,1,0,
S03201,C2594,P002,2024-04-16,2024-12-12,8,0,0,
S03202,C2595,P003,2024-10-23,2024-11-22,1,0,1,Frequent buffering issues
S03203,C2596,P004,2024-03-25,2024-04-24,1,0,0,
S03204,C2596,P001,2024-05-14,2024-08-12,3,1,0,
S03205,C2597,P003,2024-06-25,2024-09-23,3,0,1,Found better OTT platform
S03206,C2598,P003,2024-04-19,2024-05-19,1,0,0,
S03207,C2599,P003,2023-05-05,2024-04-29,12,0,0,
S03208,C2600,P002,2023-07-08,2024-05-03,10,0,1,Frequent buffering issues
S03209,C2601,P001,2023-12-30,2024-12-24,12,0,1,Frequent buffering issues
S03210,C2602,P004,2023-07-21,2023-11-18,4,0,1,Switched to free platform
S03211,C2603,P002,2024-05-07,2024-12-03,7,0,0,
S03212,C2603,P002,2024-12-28,2025-01-27,1,1,1,No new content added
S03213,C2604,P002,2024-05-19,2024-11-15,6,0,1,Poor customer support
S03214,C2605,P002,2023-08-29,2023-09-28,1,0,1,High subscription price
S03215,C2606,P002,2024-07-18,2024-09-16,2,0,1,Poor customer support
S03216,C2607,P004,2023-07-03,2023-11-30,5,0,0,
S03217,C2608,P003,2023-08-27,2023-12-25,4,0,0,
S03218,C2609,P002,2023-01-15,2024-05-09,16,0,1,Technical issues with app
S03219,C2610,P001,2023-01-19,2024-01-14,12,0,1,Poor regional content
S03220,C2610,P004,2024-02-07,2024-04-07,2,1,1,Poor regional content
S03221,C2611,P004,2023-02-14,2024-04-09,14,0,0,
S03222,C2612,P002,2023-12-07,2024-03-06,3,0,1,Technical issues with app
S03223,C2612,P001,2024-03-23,2024-12-18,9,1,1,
S03224,C2613,P001,2024-07-25,2024-11-22,4,0,1,
S03225,C2613,P003,2024-12-10,2025-01-09,1,1,1,Frequent buffering issues
S03226,C2614,P001,2023-02-23,2023-07-23,5,0,0,
S03227,C2614,P002,2023-08-18,2023-12-16,4,1,0,
S03228,C2615,P001,2023-12-26,2024-12-20,12,0,1,Poor regional content
S03229,C2616,P001,2023-12-23,2024-12-17,12,0,1,Found better OTT platform
S03230,C2617,P004,2023-01-23,2024-06-16,17,0,1,High subscription price
S03231,C2617,P001,2024-07-04,2024-08-03,1,1,1,Poor regional content
S03232,C2618,P001,2023-03-18,2024-10-08,19,0,0,
S03233,C2618,P003,2024-10-20,2024-12-19,2,1,0,
S03234,C2619,P003,2023-11-15,2024-09-10,10,0,1,Poor regional content
S03235,C2620,P001,2024-10-26,2024-11-25,1,0,1,Technical issues with app
S03236,C2621,P001,2024-02-23,2024-11-19,9,0,1,No new content added
S03237,C2621,P004,2024-12-04,2025-01-03,1,1,1,Poor regional content
S03238,C2622,P001,2023-03-10,2024-09-30,19,0,0,
S03239,C2623,P002,2023-07-07,2024-03-03,8,0,0,
S03240,C2624,P002,2023-05-24,2024-02-18,9,0,0,
S03241,C2625,P001,2024-08-23,2024-10-22,2,0,1,No new content added
S03242,C2625,P002,2024-11-07,2024-12-07,1,1,1,Technical issues with app
S03243,C2626,P001,2024-03-08,2024-05-07,2,0,1,Poor customer support
S03244,C2626,P002,2024-05-23,2024-09-20,4,1,0,
S03245,C2627,P002,2024-05-11,2024-10-08,5,0,1,High subscription price
S03246,C2628,P001,2024-08-24,2024-10-23,2,0,1,Poor customer support
S03247,C2629,P001,2024-05-08,2024-08-06,3,0,0,
S03248,C2629,P002,2024-09-05,2024-12-04,3,1,1,Switched to free platform
S03249,C2630,P004,2023-10-05,2024-07-31,10,0,0,
S03250,C2631,P001,2024-02-24,2024-08-22,6,0,1,High subscription price
S03251,C2631,P002,2024-09-21,2024-12-20,3,1,1,
S03252,C2632,P002,2023-08-18,2024-06-13,10,0,0,
S03253,C2633,P001,2023-09-26,2024-03-24,6,0,1,Found better OTT platform
S03254,C2634,P001,2023-07-15,2024-07-09,12,0,0,
S03255,C2635,P003,2024-02-02,2024-10-29,9,0,0,
S03256,C2636,P001,2024-08-02,2024-09-01,1,0,0,
S03257,C2637,P003,2023-02-08,2024-11-29,22,0,0,
S03258,C2638,P004,2024-07-08,2024-10-06,3,0,0,
S03259,C2639,P001,2024-08-18,2024-10-17,2,0,0,
S03260,C2639,P001,2024-11-05,2024-12-05,1,1,1,High subscription price
S03261,C2640,P004,2024-08-21,2024-10-20,2,0,0,
S03262,C2641,P003,2024-10-17,2024-12-16,2,0,1,Technical issues with app
S03263,C2642,P003,2024-04-12,2024-11-08,7,0,1,Technical issues with app
S03264,C2643,P001,2024-04-12,2024-05-12,1,0,1,Poor regional content
S03265,C2644,P002,2023-01-07,2024-11-27,23,0,1,Poor customer support
S03266,C2645,P002,2023-01-20,2024-11-10,22,0,1,Found better OTT platform
S03267,C2645,P002,2024-11-18,2024-12-18,1,1,0,
S03268,C2646,P003,2024-03-25,2024-12-20,9,0,0,
S03269,C2647,P002,2024-10-16,2024-11-15,1,0,1,Poor regional content
S03270,C2648,P002,2024-01-28,2024-05-27,4,0,1,Poor customer support
S03271,C2649,P002,2024-04-28,2024-09-25,5,0,0,
S03272,C2650,P002,2023-04-16,2023-11-12,7,0,1,Poor customer support
S03273,C2651,P004,2023-05-02,2024-02-26,10,0,0,
S03274,C2652,P001,2024-01-11,2024-10-07,9,0,1,Technical issues with app
S03275,C2653,P001,2023-11-19,2023-12-19,1,0,1,Found better OTT platform
S03276,C2654,P001,2023-10-21,2023-12-20,2,0,1,Poor regional content
S03277,C2655,P002,2024-06-13,2024-09-11,3,0,0,
S03278,C2656,P002,2024-01-16,2024-06-14,5,0,1,Poor regional content
S03279,C2657,P002,2024-11-04,2024-12-04,1,0,1,Technical issues with app
S03280,C2658,P001,2023-08-07,2024-03-04,7,0,0,
S03281,C2658,P002,2024-03-27,2024-12-22,9,1,0,
S03282,C2659,P001,2023-08-29,2024-04-25,8,0,0,
S03283,C2660,P004,2024-04-23,2024-12-19,8,0,1,Poor regional content
S03284,C2661,P003,2023-05-08,2024-06-01,13,0,0,
S03285,C2662,P001,2024-06-22,2024-12-19,6,0,0,
S03286,C2663,P003,2023-09-20,2024-04-17,7,0,1,Technical issues with app
S03287,C2664,P003,2024-06-26,2024-09-24,3,0,0,
S03288,C2664,P003,2024-10-14,2024-11-13,1,1,0,
S03289,C2665,P003,2024-01-28,2024-04-27,3,0,0,
S03290,C2666,P003,2023-11-01,2023-12-01,1,0,0,
S03291,C2667,P002,2024-09-06,2024-12-05,3,0,0,
S03292,C2668,P001,2023-05-10,2024-04-04,11,0,0,
S03293,C2669,P003,2024-01-22,2024-12-17,11,0,0,
S03294,C2670,P001,2024-05-16,2024-08-14,3,0,0,
S03295,C2671,P002,2023-04-21,2023-11-17,7,0,1,Switched to free platform
S03296,C2672,P003,2024-07-02,2024-11-29,5,0,0,
S03297,C2673,P002,2023-04-25,2023-06-24,2,0,1,High subscription price
S03298,C2674,P003,2023-02-11,2024-10-03,20,0,1,Switched to free platform
S03299,C2675,P004,2023-09-14,2024-02-11,5,0,1,Poor regional content
S03300,C2676,P002,2023-04-10,2024-03-05,11,0,0,
S03301,C2677,P004,2024-05-09,2024-11-05,6,0,0,
S03302,C2677,P002,2024-11-22,2024-12-22,1,1,1,No new content added
S03303,C2678,P002,2023-01-08,2024-07-01,18,0,0,
S03304,C2679,P002,2024-07-29,2024-12-26,5,0,0,
S03305,C2680,P002,2024-09-20,2024-12-19,3,0,0,
S03306,C2681,P002,2023-07-11,2024-01-07,6,0,0,
S03307,C2681,P002,2024-01-12,2024-03-12,2,1,1,Frequent buffering issues
S03308,C2682,P002,2024-04-22,2024-10-19,6,0,1,Technical issues with app
S03309,C2683,P002,2023-05-12,2024-04-06,11,0,0,
S03310,C2683,P002,2024-05-05,2024-12-31,8,1,0,
S03311,C2684,P002,2023-11-10,2024-11-04,12,0,1,High subscription price
S03312,C2684,P004,2024-11-15,2024-12-15,1,1,1,Poor customer support
S03313,C2685,P003,2023-12-24,2024-03-23,3,0,0,
S03314,C2685,P002,2024-04-17,2024-06-16,2,1,1,Poor customer support
S03315,C2686,P002,2023-11-16,2024-08-12,9,0,1,Switched to free platform
S03316,C2687,P002,2023-05-07,2024-03-02,10,0,1,Frequent buffering issues
S03317,C2688,P002,2023-12-03,2024-09-28,10,0,0,
S03318,C2689,P002,2024-07-20,2024-09-18,2,0,1,Technical issues with app
S03319,C2689,P002,2024-09-26,2024-11-25,2,1,1,No new content added
S03320,C2690,P003,2024-03-20,2024-11-15,8,0,0,
S03321,C2691,P002,2023-10-02,2024-09-26,12,0,0,
S03322,C2692,P003,2023-02-09,2023-05-10,3,0,1,No new content added
S03323,C2692,P004,2023-05-21,2023-07-20,2,1,1,Found better OTT platform
S03324,C2693,P004,2023-11-12,2024-02-10,3,0,0,
S03325,C2693,P001,2024-03-01,2024-12-26,10,1,0,
S03326,C2694,P003,2024-08-30,2024-11-28,3,0,1,No new content added
S03327,C2695,P004,2024-05-27,2024-10-24,5,0,0,
S03328,C2696,P002,2024-05-05,2024-07-04,2,0,0,
S03329,C2697,P004,2023-04-06,2024-12-26,21,0,0,
S03330,C2698,P003,2023-01-06,2023-02-05,1,0,0,
S03331,C2698,P002,2023-03-02,2023-12-27,10,1,1,Poor regional content
S03332,C2699,P004,2023-11-19,2024-09-14,10,0,0,
S03333,C2700,P001,2024-06-28,2024-07-28,1,0,0,
S03334,C2700,P003,2024-08-10,2024-12-08,4,1,1,Technical issues with app
S03335,C2701,P004,2023-10-06,2024-06-02,8,0,0,
S03336,C2702,P002,2023-08-23,2024-09-16,13,0,1,
S03337,C2703,P001,2024-08-04,2024-11-02,3,0,1,Technical issues with app
S03338,C2704,P001,2023-10-21,2024-07-17,9,0,0,
S03339,C2705,P003,2024-09-29,2024-12-28,3,0,0,
S03340,C2706,P001,2023-05-06,2024-06-29,14,0,0,
S03341,C2707,P002,2023-11-06,2024-07-03,8,0,1,Found better OTT platform
S03342,C2708,P004,2024-07-28,2024-11-25,4,0,1,No new content added
S03343,C2709,P001,2024-01-30,2024-03-30,2,0,1,Poor customer support
S03344,C2710,P003,2024-09-22,2024-11-21,2,0,1,Switched to free platform
S03345,C2711,P001,2024-03-18,2024-08-15,5,0,1,Frequent buffering issues
S03346,C2711,P004,2024-09-12,2024-10-12,1,1,0,
S03347,C2712,P002,2024-04-25,2024-09-22,5,0,1,Technical issues with app
S03348,C2713,P001,2024-06-13,2024-08-12,2,0,0,
S03349,C2713,P001,2024-08-18,2024-10-17,2,1,1,Found better OTT platform
S03350,C2714,P002,2023-01-09,2023-03-10,2,0,1,Poor customer support
S03351,C2714,P001,2023-03-20,2024-03-14,12,1,1,No new content added
S03352,C2715,P001,2024-09-29,2024-11-28,2,0,1,Poor regional content
S03353,C2716,P003,2023-10-07,2024-03-05,5,0,0,
S03354,C2717,P004,2024-07-25,2024-10-23,3,0,1,Found better OTT platform
S03355,C2718,P003,2023-12-15,2024-06-12,6,0,0,
S03356,C2719,P002,2023-06-13,2023-08-12,2,0,1,Poor customer support
S03357,C2720,P004,2023-02-21,2023-11-18,9,0,0,
S03358,C2721,P001,2023-07-03,2023-10-01,3,0,1,No new content added
S03359,C2721,P002,2023-10-17,2024-06-13,8,1,0,
S03360,C2722,P002,2023-03-19,2024-06-11,15,0,0,
S03361,C2723,P002,2023-08-25,2023-09-24,1,0,0,
S03362,C2723,P001,2023-09-30,2023-11-29,2,1,1,High subscription price
S03363,C2724,P004,2024-06-02,2024-10-30,5,0,0,
S03364,C2725,P001,2024-01-02,2024-10-28,10,0,1,
S03365,C2726,P002,2023-10-20,2024-07-16,9,0,0,
S03366,C2726,P004,2024-08-07,2024-11-05,3,1,1,Switched to free platform
S03367,C2727,P002,2023-02-16,2024-08-09,18,0,1,
S03368,C2728,P001,2023-02-13,2024-08-06,18,0,1,Technical issues with app
S03369,C2728,P001,2024-08-12,2024-10-11,2,1,1,Frequent buffering issues
S03370,C2729,P002,2023-07-06,2024-01-02,6,0,0,
S03371,C2729,P004,2024-01-21,2024-02-20,1,1,0,
S03372,C2730,P001,2024-04-04,2024-12-30,9,0,0,
S03373,C2731,P001,2023-10-06,2023-12-05,2,0,1,Found better OTT platform
S03374,C2732,P002,2023-05-09,2023-12-05,7,0,1,Frequent buffering issues
S03375,C2733,P001,2024-01-30,2024-02-29,1,0,0,
S03376,C2734,P001,2024-09-09,2024-10-09,1,0,1,No new content added
S03377,C2735,P003,2024-05-31,2024-12-27,7,0,1,High subscription price
S03378,C2736,P001,2023-12-21,2024-10-16,10,0,0,
S03379,C2737,P002,2024-07-11,2024-10-09,3,0,0,
S03380,C2737,P001,2024-10-23,2024-12-22,2,1,1,Poor regional content
S03381,C2738,P002,2023-05-11,2024-09-02,16,0,0,
S03382,C2739,P002,2024-09-03,2024-11-02,2,0,1,Poor regional content
S03383,C2739,P001,2024-11-20,2024-12-20,1,1,1,Found better OTT platform
S03384,C2740,P002,2023-05-02,2024-05-26,13,0,1,Switched to free platform
S03385,C2741,P001,2023-07-07,2024-12-28,18,0,1,Poor customer support
S03386,C2742,P003,2023-04-10,2024-10-01,18,0,0,
S03387,C2743,P004,2023-09-27,2024-01-25,4,0,1,Technical issues with app
S03388,C2744,P001,2024-04-08,2024-12-04,8,0,1,Frequent buffering issues
S03389,C2745,P001,2023-08-15,2024-05-11,9,0,1,Found better OTT platform
S03390,C2745,P002,2024-06-04,2024-12-01,6,1,1,Frequent buffering issues
S03391,C2746,P002,2024-01-08,2024-08-05,7,0,0,
S03392,C2747,P001,2023-06-14,2024-04-09,10,0,0,
S03393,C2748,P002,2023-03-27,2023-12-22,9,0,0,
S03394,C2748,P003,2024-01-10,2024-06-08,5,1,0,
S03395,C2749,P004,2024-05-19,2024-12-15,7,0,0,
S03396,C2750,P003,2024-07-22,2024-12-19,5,0,0,
S03397,C2751,P001,2024-05-11,2024-11-07,6,0,1,High subscription price
S03398,C2752,P001,2024-10-07,2024-12-06,2,0,0,
S03399,C2753,P003,2023-12-01,2024-05-29,6,0,0,
S03400,C2753,P001,2024-06-24,2024-09-22,3,1,0,
S03401,C2754,P002,2024-03-23,2024-09-19,6,0,1,Poor customer support
S03402,C2755,P003,2023-07-26,2023-11-23,4,0,0,
S03403,C2756,P002,2024-02-03,2024-08-31,7,0,1,Switched to free platform
S03404,C2757,P002,2023-04-02,2024-09-23,18,0,0,
S03405,C2757,P002,2024-09-30,2024-11-29,2,1,1,Found better OTT platform
S03406,C2758,P001,2023-03-06,2024-06-28,16,0,0,
S03407,C2759,P001,2023-02-08,2024-11-29,22,0,0,
S03408,C2760,P002,2023-03-07,2024-01-31,11,0,1,Frequent buffering issues
S03409,C2761,P002,2024-06-12,2024-07-12,1,0,0,
S03410,C2762,P002,2023-02-15,2024-03-11,13,0,1,Technical issues with app
S03411,C2763,P002,2024-08-23,2024-11-21,3,0,0,
S03412,C2764,P003,2024-05-05,2024-11-01,6,0,1,High subscription price
S03413,C2765,P002,2024-02-22,2024-10-19,8,0,0,
S03414,C2765,P003,2024-10-28,2024-11-27,1,1,0,
S03415,C2766,P003,2023-05-09,2024-11-29,19,0,0,
S03416,C2767,P001,2024-11-06,2024-12-06,1,0,0,
S03417,C2768,P001,2024-07-08,2024-12-05,5,0,1,Poor customer support
S03418,C2769,P001,2024-04-03,2024-07-02,3,0,0,
S03419,C2770,P002,2024-08-26,2024-11-24,3,0,0,
S03420,C2770,P002,2024-12-19,2025-01-18,1,1,1,No new content added
S03421,C2771,P002,2023-11-21,2024-04-19,5,0,0,
S03422,C2771,P002,2024-04-25,2024-09-22,5,1,1,Poor regional content
S03423,C2772,P001,2023-03-08,2024-04-01,13,0,0,
S03424,C2772,P004,2024-04-27,2024-12-23,8,1,0,
S03425,C2773,P003,2024-04-19,2024-12-15,8,0,1,No new content added
S03426,C2774,P004,2024-02-03,2024-11-29,10,0,0,
S03427,C2775,P001,2024-03-30,2024-11-25,8,0,1,Switched to free platform
S03428,C2776,P003,2024-01-16,2024-09-12,8,0,0,
S03429,C2777,P002,2024-10-10,2024-12-09,2,0,1,High subscription price
S03430,C2778,P002,2024-09-06,2024-11-05,2,0,0,
S03431,C2779,P003,2023-12-05,2024-03-04,3,0,0,
S03432,C2780,P002,2023-08-26,2023-11-24,3,0,1,Poor customer support
S03433,C2781,P004,2023-08-13,2024-05-09,9,0,0,
S03434,C2782,P002,2023-06-07,2024-08-30,15,0,0,
S03435,C2783,P001,2024-09-02,2024-12-01,3,0,1,Poor regional content
S03436,C2784,P001,2023-07-12,2024-11-03,16,0,1,Poor customer support
S03437,C2785,P002,2023-04-23,2023-10-20,6,0,1,Found better OTT platform
S03438,C2786,P003,2023-12-21,2024-10-16,10,0,1,Poor regional content
S03439,C2787,P002,2024-02-04,2024-08-02,6,0,1,High subscription price
S03440,C2788,P001,2023-07-02,2023-09-30,3,0,1,Technical issues with app
S03441,C2788,P002,2023-10-18,2023-11-17,1,1,0,
S03442,C2789,P001,2023-05-20,2024-02-14,9,0,1,Poor regional content
S03443,C2790,P001,2023-11-10,2023-12-10,1,0,0,
S03444,C2791,P002,2023-09-01,2024-07-27,11,0,1,Poor regional content
S03445,C2792,P003,2023-06-03,2023-11-30,6,0,1,Poor customer support
S03446,C2793,P004,2023-09-22,2024-05-19,8,0,0,
S03447,C2794,P002,2023-04-27,2024-04-21,12,0,0,
S03448,C2795,P001,2024-11-03,2024-12-03,1,0,0,
S03449,C2796,P003,2023-10-13,2024-03-11,5,0,0,
S03450,C2796,P002,2024-04-09,2024-08-07,4,1,1,Switched to free platform
S03451,C2797,P002,2023-01-22,2024-05-16,16,0,1,Frequent buffering issues
S03452,C2798,P001,2024-02-13,2024-10-10,8,0,1,Found better OTT platform
S03453,C2798,P002,2024-11-01,2024-12-31,2,1,0,
S03454,C2799,P002,2024-08-20,2024-12-18,4,0,0,
S03455,C2800,P002,2023-06-11,2023-10-09,4,0,0,
S03456,C2800,P001,2023-10-24,2024-10-18,12,1,1,Frequent buffering issues
S03457,C2801,P004,2023-01-19,2023-09-16,8,0,0,
S03458,C2802,P002,2023-09-15,2024-04-12,7,0,1,
S03459,C2802,P004,2024-04-22,2024-10-19,6,1,0,
S03460,C2803,P001,2023-06-12,2024-09-04,15,0,0,
S03461,C2803,P004,2024-10-02,2024-12-31,3,1,0,
S03462,C2804,P002,2024-02-29,2024-12-25,10,0,0,
S03463,C2805,P001,2023-01-11,2023-06-10,5,0,0,
S03464,C2805,P002,2023-06-29,2024-03-25,9,1,0,
S03465,C2806,P004,2023-03-21,2024-09-11,18,0,0,
S03466,C2807,P001,2023-04-05,2023-11-01,7,0,1,Poor customer support
S03467,C2808,P002,2024-07-08,2024-09-06,2,0,1,High subscription price
S03468,C2809,P002,2023-12-29,2024-09-24,9,0,0,
S03469,C2810,P003,2024-04-21,2024-10-18,6,0,0,
S03470,C2811,P002,2024-10-10,2024-11-09,1,0,0,
S03471,C2812,P004,2024-02-26,2024-09-23,7,0,0,
S03472,C2813,P002,2024-09-25,2024-12-24,3,0,1,Found better OTT platform
S03473,C2813,P004,2024-12-30,2025-01-29,1,1,1,
S03474,C2814,P001,2023-10-06,2024-12-29,15,0,1,Frequent buffering issues
S03475,C2815,P001,2024-09-21,2024-12-20,3,0,1,Frequent buffering issues
S03476,C2816,P002,2023-01-28,2024-09-19,20,0,0,
S03477,C2817,P003,2024-05-31,2024-11-27,6,0,1,Technical issues with app
S03478,C2818,P002,2023-06-24,2024-07-18,13,0,1,Found better OTT platform
S03479,C2819,P001,2023-08-26,2024-09-19,13,0,0,
S03480,C2820,P002,2023-12-09,2024-05-07,5,0,0,
S03481,C2821,P002,2024-02-07,2024-11-03,9,0,1,Switched to free platform
S03482,C2822,P004,2023-10-24,2024-08-19,10,0,0,
S03483,C2822,P002,2024-09-08,2024-10-08,1,1,1,Frequent buffering issues
S03484,C2823,P002,2023-08-17,2024-04-13,8,0,1,High subscription price
S03485,C2823,P004,2024-05-09,2024-11-05,6,1,0,
S03486,C2824,P001,2024-10-09,2024-12-08,2,0,1,High subscription price
S03487,C2825,P001,2024-02-20,2024-10-17,8,0,0,
S03488,C2826,P001,2024-01-27,2024-03-27,2,0,0,
S03489,C2827,P004,2024-04-05,2024-07-04,3,0,0,
S03490,C2827,P001,2024-08-02,2024-09-01,1,1,0,
S03491,C2828,P001,2023-01-16,2024-12-06,23,0,1,Switched to free platform
S03492,C2829,P003,2023-11-21,2024-10-16,11,0,0,
S03493,C2829,P002,2024-11-14,2024-12-14,1,1,1,Technical issues with app
S03494,C2830,P001,2023-03-23,2023-11-18,8,0,0,
S03495,C2831,P002,2024-08-25,2024-09-24,1,0,0,
S03496,C2832,P002,2023-10-04,2024-08-29,11,0,0,
S03497,C2832,P004,2024-09-18,2024-10-18,1,1,0,
S03498,C2833,P002,2023-08-27,2024-11-19,15,0,0,
S03499,C2833,P002,2024-12-18,2025-01-17,1,1,1,No new content added
S03500,C2834,P004,2024-10-19,2024-11-18,1,0,1,Switched to free platform
S03501,C2835,P003,2024-04-10,2024-06-09,2,0,1,Poor customer support
S03502,C2836,P002,2023-05-21,2023-11-17,6,0,1,Technical issues with app
S03503,C2837,P002,2023-11-12,2024-05-10,6,0,0,
S03504,C2837,P001,2024-05-26,2024-08-24,3,1,1,Frequent buffering issues
S03505,C2838,P003,2023-07-16,2023-08-15,1,0,1,Poor customer support
S03506,C2839,P001,2024-06-27,2024-12-24,6,0,0,
S03507,C2839,P001,2024-12-31,2025-01-30,1,1,0,
S03508,C2840,P001,2023-09-30,2024-02-27,5,0,1,Technical issues with app
S03509,C2841,P002,2023-12-23,2024-12-17,12,0,0,
S03510,C2842,P001,2024-01-01,2024-06-29,6,0,1,Switched to free platform
S03511,C2843,P001,2024-04-12,2024-10-09,6,0,1,Frequent buffering issues
S03512,C2844,P002,2023-09-02,2024-05-29,9,0,0,
S03513,C2845,P002,2023-10-27,2024-03-25,5,0,0,
S03514,C2845,P001,2024-03-30,2024-10-26,7,1,1,Found better OTT platform
S03515,C2846,P003,2024-06-18,2024-12-15,6,0,1,Poor customer support
S03516,C2847,P003,2023-10-16,2023-12-15,2,0,0,
S03517,C2848,P004,2023-10-18,2024-07-14,9,0,0,
S03518,C2848,P002,2024-07-21,2024-09-19,2,1,0,
S03519,C2849,P002,2024-07-06,2024-09-04,2,0,1,
S03520,C2850,P004,2024-07-16,2024-09-14,2,0,0,
S03521,C2851,P002,2023-11-22,2024-07-19,8,0,0,
S03522,C2852,P001,2024-06-16,2024-12-13,6,0,0,
S03523,C2853,P003,2023-12-15,2024-07-12,7,0,0,
S03524,C2854,P002,2023-04-16,2023-12-12,8,0,1,Frequent buffering issues
S03525,C2854,P001,2023-12-24,2024-05-22,5,1,0,
S03526,C2855,P004,2024-08-04,2024-09-03,1,0,0,
S03527,C2856,P003,2023-10-28,2024-02-25,4,0,0,
S03528,C2857,P003,2024-10-15,2024-12-14,2,0,1,
S03529,C2858,P001,2023-04-13,2024-02-07,10,0,1,Poor regional content
S03530,C2859,P002,2023-06-01,2024-01-27,8,0,1,Found better OTT platform
S03531,C2860,P004,2023-12-08,2024-10-03,10,0,0,
S03532,C2860,P001,2024-10-25,2024-12-24,2,1,0,
S03533,C2861,P001,2023-07-19,2024-08-12,13,0,1,Frequent buffering issues
S03534,C2861,P003,2024-08-29,2024-09-28,1,1,1,Frequent buffering issues
S03535,C2862,P004,2023-04-11,2024-11-01,19,0,0,
S03536,C2863,P001,2023-07-21,2024-05-16,10,0,1,Frequent buffering issues
S03537,C2863,P001,2024-05-30,2024-09-27,4,1,1,Technical issues with app
S03538,C2864,P004,2024-05-24,2024-11-20,6,0,0,
S03539,C2865,P001,2023-04-27,2023-05-27,1,0,1,Switched to free platform
S03540,C2866,P002,2024-02-06,2024-04-06,2,0,0,
S03541,C2867,P002,2023-10-10,2024-01-08,3,0,1,Found better OTT platform
S03542,C2868,P001,2023-11-26,2024-02-24,3,0,1,High subscription price
S03543,C2869,P001,2023-08-07,2024-11-29,16,0,1,Poor customer support
S03544,C2869,P003,2024-12-18,2025-01-17,1,1,0,
S03545,C2870,P001,2023-11-09,2024-06-06,7,0,1,No new content added
S03546,C2871,P001,2024-03-13,2024-09-09,6,0,0,
S03547,C2872,P002,2023-01-08,2023-09-05,8,0,0,
S03548,C2873,P001,2023-01-08,2024-08-30,20,0,1,Frequent buffering issues
S03549,C2874,P001,2024-07-20,2024-08-19,1,0,0,
S03550,C2875,P004,2024-06-03,2024-07-03,1,0,0,
S03551,C2876,P002,2024-10-09,2024-12-08,2,0,1,
S03552,C2877,P003,2023-08-18,2024-10-11,14,0,0,
S03553,C2878,P002,2024-03-07,2024-08-04,5,0,1,Poor regional content
S03554,C2879,P002,2024-10-08,2024-11-07,1,0,0,
S03555,C2879,P002,2024-12-05,2025-01-04,1,1,1,Found better OTT platform
S03556,C2880,P004,2024-08-03,2024-12-31,5,0,1,Frequent buffering issues
S03557,C2881,P002,2024-05-24,2024-09-21,4,0,1,Switched to free platform
S03558,C2882,P004,2023-09-01,2023-10-01,1,0,0,
S03559,C2883,P001,2023-03-30,2023-07-28,4,0,1,Poor regional content
S03560,C2883,P004,2023-08-05,2024-02-01,6,1,0,
S03561,C2884,P001,2024-07-29,2024-10-27,3,0,1,Switched to free platform
S03562,C2884,P003,2024-11-05,2024-12-05,1,1,0,
S03563,C2885,P002,2024-03-27,2024-10-23,7,0,0,
S03564,C2886,P004,2023-09-03,2024-08-28,12,0,0,
S03565,C2886,P001,2024-09-05,2024-10-05,1,1,0,
