payment_id,customer_id,subscription_id,transaction_id,payment_date,amount_inr,payment_status,payment_method,failed_attempts
PAY018442,C2427,S02993,TXN0018442,2024-06-16,149,Success,Debit Card,0
PAY018443,C2427,S02993,TXN0018443,2024-07-16,249,Success,UPI,0
PAY018444,C2427,S02993,TXN0018444,2024-08-15,149,Pending,Credit Card,1
PAY018445,C2428,S02994,TXN0018445,2023-06-17,299,Failed,Credit Card,1
PAY018446,C2428,S02994,TXN0018446,2023-07-17,299,Success,Net Banking,0
PAY018447,C2428,S02994,TXN0018447,2023-08-16,299,Success,Debit Card,0
PAY018448,C2428,S02994,TXN0018448,2023-09-15,299,Success,UPI,0
PAY018449,C2428,S02994,TXN0018449,2023-10-15,299,Failed,Paytm,3
PAY018450,C2428,S02994,TXN0018450,2023-11-14,299,Success,UPI,0
PAY018451,C2428,S02994,TXN0018451,2023-12-14,299,Success,Credit Card,0
PAY018452,C2429,S02995,TXN0018452,2024-04-23,149,Success,Net Banking,0
PAY018453,C2429,S02995,TXN0018453,2024-05-23,149,Success,UPI,0
PAY018454,C2429,S02995,TXN0018454,22/06/2024,149,Success,UPI,0
PAY018455,C2429,S02995,TXN0018455,2024-07-22,149,Failed,UPI,1
PAY018456,C2429,S02995,TXN0018456,2024-08-21,149,Failed,Credit Card,3
PAY018457,C2430,S02996,TXN0018457,2024-03-19,499,Failed,Debit Card,1
PAY018458,C2430,S02996,TXN0018458,2024-04-18,499,Success,Jio Money,0
PAY018459,C2430,S02996,TXN0018459,2024-05-18,499,Success,UPI,0
PAY018460,C2430,S02996,TXN0018460,2024-06-17,499,Success,Credit Card,0
PAY018461,C2430,S02996,TXN0018461,2024-07-17,499,Failed,Credit Card,2
PAY018462,C2430,S02996,TXN0018462,2024-08-16,499,Success,Jio Money,0
PAY018463,C2430,S02996,TXN0018463,2024-09-15,499,Failed,Credit Card,3
PAY018464,C2431,S02997,TXN0018464,2023-11-24,299,Success,Credit Card,0
PAY018465,C2431,S02997,TXN0018465,2023-12-24,299,Success,Credit Card,0
PAY018466,C2431,S02997,TXN0018466,2024-01-23,299,Success,UPI,0
PAY018467,C2432,S02998,TXN0018467,2023-01-24,799,Pending,UPI,1
PAY018468,C2432,S02998,TXN0018468,2023-02-23,799,Success,Net Banking,0
PAY018469,C2432,S02998,TXN0018469,2023-03-25,799,Success,Debit Card,0
PAY018470,C2432,S02998,TXN0018470,2023-04-24,799,Success,Jio Money,0
PAY018471,C2432,S02998,TXN0018471,2023-05-24,799,Failed,Jio Money,2
PAY018472,C2432,S02998,TXN0018472,2023-06-23,799,Failed,Credit Card,3
PAY018473,C2432,S02998,TXN0018473,2023-07-23,799,Success,,0
PAY018474,C2432,S02998,TXN0018474,2023-08-22,799,Success,Net Banking,0
PAY018475,C2432,S02998,TXN0018475,2023-09-21,799,Success,Credit Card,0
PAY018476,C2432,S02998,TXN0018476,2023-10-21,799,Success,UPI,0
PAY018477,C2432,S02998,TXN0018477,20/11/2023,799,Success,Debit Card,0
PAY018478,C2432,S02998,TXN0018478,2023-12-20,799,Success,Credit Card,0
PAY018479,C2432,S02998,TXN0018479,2024-01-19,799,Success,Debit Card,0
PAY018480,C2432,S02998,TXN0018480,2024-02-18,799,Success,Jio Money,0
PAY018481,C2432,S02998,TXN0018481,2024-03-19,799,Success,Paytm,0
PAY018482,C2432,S02998,TXN0018482,2024-04-18,699,Success,Credit Card,0
PAY018483,C2432,S02998,TXN0018483,2024-05-18,799,Success,Credit Card,0
PAY018484,C2432,S02998,TXN0018484,2024-06-17,799,Success,Debit Card,0
PAY018485,C2432,S02998,TXN0018485,2024-07-17,799,Success,Net Banking,0
PAY018486,C2432,S02998,TXN0018486,2024-08-16,799,Success,UPI,0
PAY018487,C2432,S02998,TXN0018487,2024-09-15,799,Success,UPI,0
PAY018488,C2432,S02998,TXN0018488,2024-10-15,799,Success,Credit Card,0
PAY018489,C2432,S02998,TXN0018489,2024-11-14,799,Success,Debit Card,0
PAY018490,C2433,S02999,TXN0018490,2023-08-13,499,Success,UPI,0
PAY018491,C2433,S02999,TXN0018491,2023-09-12,499,Success,Net Banking,0
PAY018492,C2433,S02999,TXN0018492,2023-10-12,499,Success,UPI,0
PAY018493,C2433,S02999,TXN0018493,2023-11-11,499,Failed,Debit Card,1
PAY018494,C2433,S02999,TXN0018494,2023-12-11,499,Success,Debit Card,0
PAY018495,C2433,S02999,TXN0018495,2024-01-10,499,Pending,Debit Card,0
PAY018496,C2434,S03000,TXN0018496,2023-03-17,799,Success,UPI,0
PAY018497,C2434,S03000,TXN0018497,2023-04-16,799,Success,Debit Card,0
PAY018498,C2434,S03000,TXN0018498,2023-05-16,799,Success,Debit Card,0
PAY018499,C2434,S03000,TXN0018499,2023-06-15,799,Success,UPI,0
PAY018500,C2434,S03000,TXN0018500,2023-07-15,799,Success,UPI,0
PAY018501,C2434,S03000,TXN0018501,2023-08-14,799,Success,Debit Card,0
PAY018502,C2434,S03000,TXN0018502,2023-09-13,799,Success,Debit Card,0
PAY018503,C2434,S03000,TXN0018503,2023-10-13,799,Success,UPI,0
PAY018504,C2434,S03000,TXN0018504,2023-11-12,799,Success,Debit Card,0
PAY018505,C2434,S03000,TXN0018505,2023-12-12,799,Success,Jio Money,0
PAY018506,C2434,S03000,TXN0018506,11/01/2024,799,Success,UPI,0
PAY018507,C2434,S03000,TXN0018507,2024-02-10,799,Success,Debit Card,0
PAY018508,C2434,S03000,TXN0018508,2024-03-11,799,Success,Jio Money,0
PAY018509,C2434,S03000,TXN0018509,2024-04-10,799,Success,Paytm,0
PAY018510,C2434,S03000,TXN0018510,2024-05-10,799,Failed,Jio Money,1
PAY018511,C2434,S03000,TXN0018511,2024-06-09,799,Success,UPI,0
PAY018512,C2435,S03001,TXN0018512,2024-10-23,799,Success,UPI,0
PAY018513,C2435,S03001,TXN0018513,2024-11-22,799,Success,Credit Card,0
PAY018514,C2436,S03002,TXN0018514,2023-05-22,299,Success,UPI,0
PAY018515,C2436,S03002,TXN0018515,2023-06-21,299,Success,UPI,0
PAY018516,C2436,S03002,TXN0018516,2023-07-21,299,Failed,UPI,2
PAY018517,C2436,S03002,TXN0018517,2023-08-20,299,Success,UPI,0
PAY018518,C2436,S03002,TXN0018518,2023-09-19,299,Success,UPI,0
PAY018519,C2436,S03002,TXN0018519,2023-10-19,299,Success,Credit Card,0
PAY018520,C2436,S03002,TXN0018520,2023-11-18,299,Success,Debit Card,0
PAY018521,C2436,S03002,TXN0018521,2023-12-18,299,Success,Debit Card,0
PAY018522,C2436,S03002,TXN0018522,2024-01-17,299,Success,UPI,0
PAY018523,C2436,S03002,TXN0018523,2024-02-16,299,Failed,UPI,3
PAY018524,C2436,S03002,TXN0018524,2024-03-17,299,Success,Jio Money,0
PAY018525,C2437,S03003,TXN0018525,2023-12-02,149,Pending,Paytm,1
PAY018526,C2437,S03003,TXN0018526,2024-01-01,149,Success,Credit Card,0
PAY018527,C2437,S03003,TXN0018527,2024-01-31,149,Success,UPI,0
PAY018528,C2437,S03003,TXN0018528,2024-03-01,149,Success,Net Banking,0
PAY018529,C2437,S03003,TXN0018529,2024-03-31,149,Success,Debit Card,0
PAY018530,C2437,S03004,TXN0018530,2024-05-12,149,Success,Credit Card,0
PAY018531,C2437,S03004,TXN0018531,2024-06-11,149,Failed,Debit Card,3
PAY018532,C2438,S03005,TXN0018532,2024-10-27,399,Success,Jio Money,0
PAY018533,C2438,S03005,TXN0018533,2024-11-26,499,Success,Credit Card,0
PAY018534,C2439,S03006,TXN0018534,2023-07-09,799,Success,UPI,0
PAY018535,C2439,S03006,TXN0018535,2023-08-08,799,Success,Credit Card,0
PAY018536,C2439,S03006,TXN0018536,2023-09-07,799,Success,Net Banking,0
PAY018537,C2439,S03006,TXN0018537,2023-10-07,799,Success,Debit Card,0
PAY018538,C2439,S03006,TXN0018538,2023-11-06,799,Success,UPI,0
PAY018539,C2439,S03006,TXN0018539,2023-12-06,799,Success,Net Banking,0
PAY018540,C2439,S03006,TXN0018540,2024-01-05,799,Success,UPI,0
PAY018541,C2439,S03006,TXN0018541,2024-02-04,799,Success,Debit Card,0
PAY018542,C2439,S03006,TXN0018542,2024-03-05,799,Success,Jio Money,0
PAY018543,C2439,S03006,TXN0018543,04/04/2024,799,Success,Jio Money,0
PAY018544,C2439,S03006,TXN0018544,2024-05-04,749,Success,Debit Card,0
PAY018545,C2439,S03006,TXN0018545,2024-06-03,799,Success,UPI,0
PAY018546,C2439,S03006,TXN0018546,2024-07-03,799,Success,Net Banking,0
PAY018547,C2439,S03006,TXN0018547,2024-08-02,799,Success,UPI,0
PAY018548,C2439,S03007,TXN0018548,2024-09-07,799,Success,Credit Card,0
PAY018549,C2439,S03007,TXN0018549,2024-10-07,799,Pending,Credit Card,0
PAY018550,C2440,S03008,TXN0018550,2023-04-24,299,Failed,UPI,3
PAY018551,C2440,S03008,TXN0018551,2023-05-24,299,Pending,Debit Card,1
PAY018552,C2440,S03008,TXN0018552,2023-06-23,299,Success,Credit Card,0
PAY018553,C2440,S03008,TXN0018553,2023-07-23,299,Success,Net Banking,0
PAY018554,C2440,S03008,TXN0018554,2023-08-22,299,Success,UPI,0
PAY018555,C2440,S03008,TXN0018555,2023-09-21,299,Success,Net Banking,0
PAY018556,C2440,S03008,TXN0018556,2023-10-21,299,Success,Credit Card,0
PAY018557,C2440,S03008,TXN0018557,2023-11-20,299,Success,Credit Card,0
PAY018558,C2440,S03008,TXN0018558,2023-12-20,299,Success,Debit Card,0
PAY018559,C2440,S03008,TXN0018559,2024-01-19,299,Success,UPI,0
PAY018560,C2440,S03008,TXN0018560,2024-02-18,299,Success,Debit Card,0
PAY018561,C2440,S03008,TXN0018561,19/03/2024,299,Failed,UPI,2
PAY018562,C2440,S03008,TXN0018562,2024-04-18,299,Success,UPI,0
PAY018563,C2440,S03008,TXN0018563,2024-05-18,299,Success,Debit Card,0
PAY018564,C2440,S03008,TXN0018564,2024-06-17,299,Success,UPI,0
PAY018565,C2440,S03008,TXN0018565,2024-07-17,299,Success,Credit Card,0
PAY018566,C2440,S03008,TXN0018566,2024-08-16,299,Success,UPI,0
PAY018567,C2441,S03009,TXN0018567,2023-08-27,149,Failed,Net Banking,3
PAY018568,C2441,S03009,TXN0018568,2023-09-26,149,Success,UPI,0
PAY018569,C2441,S03009,TXN0018569,2023-10-26,149,Success,Jio Money,0
PAY018570,C2441,S03009,TXN0018570,2023-11-25,149,Success,UPI,0
PAY018571,C2441,S03009,TXN0018571,2023-12-25,149,Success,Credit Card,0
PAY018572,C2441,S03009,TXN0018572,24/01/2024,149,Success,Jio Money,0
PAY018573,C2441,S03009,TXN0018573,23/02/2024,149,Success,UPI,0
PAY018574,C2441,S03009,TXN0018574,2024-03-24,149,Failed,UPI,1
PAY018575,C2441,S03009,TXN0018575,2024-04-23,149,Success,Net Banking,0
PAY018576,C2441,S03009,TXN0018576,2024-05-23,149,Pending,Net Banking,1
PAY018577,C2441,S03009,TXN0018577,2024-06-22,149,Success,Credit Card,0
PAY018578,C2441,S03009,TXN0018578,2024-07-22,149,Pending,Jio Money,1
PAY018579,C2441,S03009,TXN0018579,2024-08-21,149,Success,UPI,0
PAY018580,C2442,S03010,TXN0018580,2024-10-02,299,Failed,Paytm,2
PAY018581,C2442,S03010,TXN0018581,2024-11-01,299,Pending,UPI,1
PAY018582,C2442,S03011,TXN0018582,2024-12-07,499,Success,UPI,0
PAY018583,C2443,S03012,TXN0018583,2024-02-09,299,Success,Debit Card,0
PAY018584,C2443,S03012,TXN0018584,2024-03-10,299,Failed,UPI,3
PAY018585,C2443,S03012,TXN0018585,2024-04-09,299,Success,Net Banking,0
PAY018586,C2443,S03012,TXN0018586,2024-05-09,299,Success,UPI,0
PAY018587,C2443,S03012,TXN0018587,2024-06-08,299,Success,Credit Card,0
PAY018588,C2443,S03012,TXN0018588,2024-07-08,299,Success,UPI,0
PAY018589,C2443,S03012,TXN0018589,2024-08-07,299,Pending,UPI,1
PAY018590,C2443,S03012,TXN0018590,2024-09-06,299,Success,Debit Card,0
PAY018591,C2443,S03012,TXN0018591,2024-10-06,299,Failed,Debit Card,1
PAY018592,C2443,S03012,TXN0018592,2024-11-05,299,Success,UPI,0
PAY018593,C2444,S03013,TXN0018593,2024-09-16,799,Success,Debit Card,0
PAY018594,C2444,S03013,TXN0018594,2024-10-16,799,Failed,Debit Card,1
PAY018595,C2444,S03013,TXN0018595,2024-11-15,849,Success,Jio Money,0
PAY018596,C2445,S03014,TXN0018596,2024-07-27,299,Failed,UPI,3
PAY018597,C2445,S03015,TXN0018597,2024-09-20,499,Success,Jio Money,0
PAY018598,C2445,S03015,TXN0018598,2024-10-20,499,Success,UPI,0
PAY018599,C2445,S03015,TXN0018599,2024-11-19,499,Success,Debit Card,0
PAY018600,C2446,S03016,TXN0018600,2023-09-30,799,Success,UPI,0
PAY018601,C2446,S03016,TXN0018601,2023-10-30,799,Success,Credit Card,0
PAY018602,C2446,S03016,TXN0018602,2023-11-29,799,Success,UPI,0
PAY018603,C2447,S03017,TXN0018603,2023-05-19,299,Success,Debit Card,0
PAY018604,C2447,S03017,TXN0018604,2023-06-18,299,Success,UPI,0
PAY018605,C2448,S03018,TXN0018605,2023-12-18,799,Success,UPI,0
PAY018606,C2448,S03018,TXN0018606,2024-01-17,799,Success,Credit Card,0
PAY018607,C2448,S03018,TXN0018607,2024-02-16,799,Success,Jio Money,0
PAY018608,C2448,S03018,TXN0018608,2024-03-17,799,Success,Credit Card,0
PAY018609,C2448,S03018,TXN0018609,2024-04-16,799,Pending,Credit Card,1
PAY018610,C2448,S03018,TXN0018610,2024-05-16,799,Failed,Credit Card,3
PAY018611,C2448,S03018,TXN0018611,2024-06-15,799,Success,UPI,0
PAY018612,C2448,S03018,TXN0018612,2024-07-15,799,Success,Debit Card,0
PAY018613,C2448,S03018,TXN0018613,2024-08-14,799,Success,UPI,0
PAY018614,C2448,S03018,TXN0018614,2024-09-13,799,Pending,UPI,0
PAY018615,C2448,S03018,TXN0018615,2024-10-13,799,Success,UPI,0
PAY018616,C2448,S03018,TXN0018616,2024-11-12,799,Success,Debit Card,0
PAY018617,C2449,S03019,TXN0018617,2023-02-27,149,Success,UPI,0
PAY018618,C2449,S03019,TXN0018618,2023-03-29,149,Success,UPI,0
PAY018619,C2449,S03019,TXN0018619,2023-04-28,149,Success,,0
PAY018620,C2449,S03019,TXN0018620,2023-05-28,149,Failed,Credit Card,2
PAY018621,C2449,S03019,TXN0018621,2023-06-27,149,Success,UPI,0
PAY018622,C2449,S03019,TXN0018622,2023-07-27,149,Success,Debit Card,0
PAY018623,C2449,S03019,TXN0018623,2023-08-26,149,Success,Credit Card,0
PAY018624,C2449,S03019,TXN0018624,2023-09-25,149,Pending,Net Banking,0
PAY018625,C2449,S03019,TXN0018625,2023-10-25,149,Success,Debit Card,0
PAY018626,C2449,S03019,TXN0018626,2023-11-24,149,Success,Net Banking,0
PAY018627,C2449,S03019,TXN0018627,2023-12-24,149,Success,Paytm,0
PAY018628,C2449,S03019,TXN0018628,2024-01-23,149,Success,Jio Money,0
PAY018629,C2449,S03019,TXN0018629,2024-02-22,149,Success,UPI,0
PAY018630,C2449,S03019,TXN0018630,23/03/2024,149,Success,Net Banking,0
PAY018631,C2449,S03019,TXN0018631,2024-04-22,149,Success,Credit Card,0
PAY018632,C2449,S03020,TXN0018632,2024-06-15,149,Success,Debit Card,0
PAY018633,C2449,S03020,TXN0018633,2024-07-15,149,Success,UPI,0
PAY018634,C2449,S03020,TXN0018634,2024-08-14,149,Success,UPI,0
PAY018635,C2450,S03021,TXN0018635,2023-01-13,149,Success,Credit Card,0
PAY018636,C2450,S03021,TXN0018636,2023-02-12,149,Success,UPI,0
PAY018637,C2450,S03021,TXN0018637,2023-03-14,149,Success,Debit Card,0
PAY018638,C2450,S03021,TXN0018638,2023-04-13,149,Success,Debit Card,0
PAY018639,C2450,S03021,TXN0018639,2023-05-13,149,Success,Net Banking,0
PAY018640,C2450,S03021,TXN0018640,2023-06-12,149,Success,Credit Card,0
PAY018641,C2450,S03021,TXN0018641,2023-07-12,149,Success,Jio Money,0
PAY018642,C2450,S03021,TXN0018642,2023-08-11,149,Success,UPI,0
PAY018643,C2450,S03021,TXN0018643,2023-09-10,149,Failed,,1
PAY018644,C2450,S03021,TXN0018644,2023-10-10,149,Failed,UPI,1
PAY018645,C2450,S03021,TXN0018645,2023-11-09,149,Success,Debit Card,0
PAY018646,C2450,S03021,TXN0018646,2023-12-09,149,Failed,Jio Money,2
PAY018647,C2451,S03022,TXN0018647,2023-10-11,799,Success,Net Banking,0
PAY018648,C2451,S03022,TXN0018648,2023-11-10,799,Failed,Net Banking,3
PAY018649,C2451,S03022,TXN0018649,2023-12-10,849,Success,UPI,0
PAY018650,C2451,S03022,TXN0018650,2024-01-09,849,Success,UPI,0
PAY018651,C2451,S03022,TXN0018651,2024-02-08,849,Success,UPI,0
PAY018652,C2451,S03022,TXN0018652,2024-03-09,799,Success,Credit Card,0
PAY018653,C2451,S03022,TXN0018653,2024-04-08,799,Pending,Credit Card,1
PAY018654,C2451,S03022,TXN0018654,2024-05-08,799,Success,Credit Card,0
PAY018655,C2451,S03022,TXN0018655,2024-06-07,799,Success,UPI,0
PAY018656,C2451,S03022,TXN0018656,2024-07-07,799,Success,UPI,0
PAY018657,C2452,S03023,TXN0018657,2023-05-26,799,Pending,Credit Card,1
PAY018658,C2452,S03023,TXN0018658,2023-06-25,799,Pending,Debit Card,0
PAY018659,C2452,S03023,TXN0018659,2023-07-25,799,Success,UPI,0
PAY018660,C2452,S03023,TXN0018660,2023-08-24,799,Pending,Debit Card,1
PAY018661,C2452,S03023,TXN0018661,2023-09-23,799,Success,UPI,0
PAY018662,C2452,S03023,TXN0018662,23/10/2023,799,Success,Credit Card,0
PAY018663,C2452,S03023,TXN0018663,2023-11-22,799,Success,Credit Card,0
PAY018664,C2452,S03023,TXN0018664,2023-12-22,799,Success,Debit Card,0
PAY018665,C2452,S03023,TXN0018665,2024-01-21,799,Success,Debit Card,0
PAY018666,C2452,S03023,TXN0018666,2024-02-20,799,Success,Credit Card,0
PAY018667,C2453,S03024,TXN0018667,2023-02-18,299,Success,Credit Card,0
PAY018668,C2453,S03024,TXN0018668,20/03/2023,299,Success,Jio Money,0
PAY018669,C2453,S03024,TXN0018669,2023-04-19,249,Success,,0
PAY018670,C2453,S03024,TXN0018670,2023-05-19,299,Failed,UPI,2
PAY018671,C2453,S03024,TXN0018671,2023-06-18,299,Success,Debit Card,0
PAY018672,C2453,S03024,TXN0018672,2023-07-18,299,Success,UPI,0
PAY018673,C2453,S03024,TXN0018673,2023-08-17,299,Success,UPI,0
PAY018674,C2453,S03024,TXN0018674,2023-09-16,299,Failed,Net Banking,3
PAY018675,C2453,S03024,TXN0018675,2023-10-16,299,Success,UPI,0
PAY018676,C2453,S03024,TXN0018676,2023-11-15,299,Success,UPI,0
PAY018677,C2453,S03024,TXN0018677,2023-12-15,299,Success,UPI,0
PAY018678,C2453,S03024,TXN0018678,14/01/2024,299,Success,Debit Card,0
PAY018679,C2453,S03024,TXN0018679,2024-02-13,299,Success,UPI,0
PAY018680,C2453,S03024,TXN0018680,2024-03-14,299,Success,Credit Card,0
PAY018681,C2453,S03024,TXN0018681,2024-04-13,299,Success,UPI,0
PAY018682,C2453,S03024,TXN0018682,2024-05-13,299,Success,Paytm,0
PAY018683,C2453,S03024,TXN0018683,2024-06-12,299,Failed,UPI,1
PAY018684,C2453,S03024,TXN0018684,2024-07-12,299,Failed,UPI,2
PAY018685,C2453,S03024,TXN0018685,2024-08-11,299,Success,Net Banking,0
PAY018686,C2453,S03024,TXN0018686,2024-09-10,299,Success,UPI,0
PAY018687,C2453,S03024,TXN0018687,2024-10-10,199,Success,Debit Card,0
PAY018688,C2453,S03024,TXN0018688,2024-11-09,299,Success,Credit Card,0
PAY018689,C2454,S03025,TXN0018689,2023-01-12,149,Success,UPI,0
PAY018690,C2454,S03025,TXN0018690,2023-02-11,149,Success,Jio Money,0
PAY018691,C2454,S03025,TXN0018691,2023-03-13,149,Success,Credit Card,0
PAY018692,C2454,S03025,TXN0018692,2023-04-12,149,Success,Net Banking,0
PAY018693,C2454,S03025,TXN0018693,2023-05-12,149,Success,Net Banking,0
PAY018694,C2454,S03025,TXN0018694,2023-06-11,149,Success,Net Banking,0
PAY018695,C2454,S03025,TXN0018695,2023-07-11,149,Success,Jio Money,0
PAY018696,C2454,S03025,TXN0018696,2023-08-10,149,Success,Credit Card,0
PAY018697,C2454,S03025,TXN0018697,2023-09-09,149,Success,Debit Card,0
PAY018698,C2454,S03025,TXN0018698,2023-10-09,149,Success,Credit Card,0
PAY018699,C2454,S03025,TXN0018699,2023-11-08,149,Success,Credit Card,0
PAY018700,C2454,S03025,TXN0018700,2023-12-08,149,Success,Credit Card,0
PAY018701,C2454,S03025,TXN0018701,2024-01-07,149,Success,Credit Card,0
PAY018702,C2454,S03025,TXN0018702,2024-02-06,149,Success,Credit Card,0
PAY018703,C2454,S03025,TXN0018703,2024-03-07,149,Success,UPI,0
PAY018704,C2454,S03025,TXN0018704,2024-04-06,149,Success,UPI,0
PAY018705,C2454,S03025,TXN0018705,2024-05-06,149,Failed,UPI,2
PAY018706,C2454,S03025,TXN0018706,2024-06-05,149,Success,Net Banking,0
PAY018707,C2454,S03025,TXN0018707,2024-07-05,149,Failed,UPI,2
PAY018708,C2455,S03026,TXN0018708,2023-09-26,298,Success,Credit Card,0
PAY018709,C2455,S03026,TXN0018709,2023-10-26,149,Success,UPI,0
PAY018710,C2455,S03026,TXN0018710,2023-11-25,149,Success,Paytm,0
PAY018711,C2455,S03026,TXN0018711,2023-12-25,149,Success,UPI,0
PAY018712,C2455,S03026,TXN0018712,2024-01-24,149,Success,Credit Card,0
PAY018713,C2455,S03026,TXN0018713,2024-02-23,149,Success,UPI,0
PAY018714,C2455,S03026,TXN0018714,2024-03-24,149,Success,Debit Card,0
PAY018715,C2455,S03026,TXN0018715,2024-04-23,149,Success,UPI,0
PAY018716,C2455,S03026,TXN0018716,2024-05-23,149,Success,Credit Card,0
PAY018717,C2455,S03026,TXN0018717,2024-06-22,149,Success,UPI,0
PAY018718,C2455,S03026,TXN0018718,2024-07-22,149,Success,Jio Money,0
PAY018719,C2455,S03026,TXN0018719,2024-08-21,149,Success,Paytm,0
PAY018720,C2456,S03027,TXN0018720,2023-12-06,299,Success,UPI,0
PAY018721,C2456,S03027,TXN0018721,2024-01-05,299,Success,Credit Card,0
PAY018722,C2456,S03027,TXN0018722,2024-02-04,299,Pending,Credit Card,1
PAY018723,C2456,S03027,TXN0018723,2024-03-05,299,Success,Net Banking,0
PAY018724,C2456,S03027,TXN0018724,2024-04-04,299,Failed,UPI,2
PAY018725,C2456,S03028,TXN0018725,2024-05-31,499,Failed,UPI,3
PAY018726,C2456,S03028,TXN0018726,30/06/2024,499,Success,Net Banking,0
PAY018727,C2456,S03028,TXN0018727,2024-07-30,499,Failed,UPI,3
PAY018728,C2456,S03028,TXN0018728,2024-08-29,499,Success,Debit Card,0
PAY018729,C2456,S03028,TXN0018729,2024-09-28,499,Success,UPI,0
PAY018730,C2457,S03029,TXN0018730,2024-02-06,499,Success,Debit Card,0
PAY018731,C2457,S03029,TXN0018731,2024-03-07,499,Failed,Jio Money,1
PAY018732,C2457,S03029,TXN0018732,2024-04-06,499,Failed,UPI,1
PAY018733,C2458,S03030,TXN0018733,2023-07-04,799,Success,UPI,0
PAY018734,C2458,S03030,TXN0018734,2023-08-03,799,Success,UPI,0
PAY018735,C2458,S03030,TXN0018735,2023-09-02,799,Success,Paytm,0
PAY018736,C2458,S03030,TXN0018736,2023-10-02,799,Success,Paytm,0
PAY018737,C2458,S03030,TXN0018737,2023-11-01,799,Success,UPI,0
PAY018738,C2458,S03030,TXN0018738,2023-12-01,799,Success,Credit Card,0
PAY018739,C2458,S03030,TXN0018739,2023-12-31,799,Success,Debit Card,0
PAY018740,C2458,S03030,TXN0018740,2024-01-30,799,Success,Credit Card,0
PAY018741,C2458,S03030,TXN0018741,2024-02-29,799,Success,Credit Card,0
PAY018742,C2458,S03030,TXN0018742,2024-03-30,799,Success,UPI,0
PAY018743,C2458,S03030,TXN0018743,2024-04-29,799,Success,UPI,0
PAY018744,C2458,S03030,TXN0018744,2024-05-29,799,Success,UPI,0
PAY018745,C2458,S03030,TXN0018745,28/06/2024,799,Success,Net Banking,0
PAY018746,C2458,S03030,TXN0018746,2024-07-28,799,Success,Jio Money,0
PAY018747,C2458,S03030,TXN0018747,2024-08-27,799,Success,UPI,0
PAY018748,C2458,S03031,TXN0018748,2024-10-24,499,Pending,Net Banking,0
PAY018749,C2458,S03031,TXN0018749,2024-11-23,499,Success,Paytm,0
PAY018750,C2459,S03032,TXN0018750,2024-10-15,149,Success,UPI,0
PAY018751,C2459,S03033,TXN0018751,2024-11-27,149,Success,Net Banking,0
PAY018752,C2460,S03034,TXN0018752,2024-01-06,299,Success,UPI,0
PAY018753,C2460,S03034,TXN0018753,2024-02-05,299,Success,Debit Card,0
PAY018754,C2460,S03034,TXN0018754,2024-03-06,299,Success,Debit Card,0
PAY018755,C2460,S03034,TXN0018755,2024-04-05,299,Success,Net Banking,0
